"methods","samples.a","samples.b","samples.g","samples.k","samples"
"epsilon = 0.1  uniform",3.5948140383698,0.54947551805526,1.60711858188733,1.15182763896883,3.5948140383698
"epsilon = 0.1  uniform",2.37214979482815,0.645673137623817,3.05011417716742,0.58394419029355,2.37214979482815
"epsilon = 0.1  uniform",3.04397334577516,0.799051355570555,7.67892065225169,0.0583116454072297,3.04397334577516
"epsilon = 0.1  uniform",2.58511521620676,0.524880988523364,7.26467102998868,0.311606517061591,2.58511521620676
"epsilon = 0.1  uniform",2.5882468605414,0.985200400464237,1.53673439053819,0.0232029985636473,2.5882468605414
"epsilon = 0.1  uniform",3.15978827653453,0.652393971104175,9.6303915954195,0.262348800897598,3.15978827653453
"epsilon = 0.1  uniform",2.91057465597987,0.409898494835943,4.28980973316357,1.47877591662109,2.91057465597987
"epsilon = 0.1  uniform",2.9880826943554,0.277740831952542,2.30695035308599,1.18966770824045,2.9880826943554
"epsilon = 0.1  uniform",3.25412636389956,1.66388616897166,6.91801763372496,0.259788131806999,3.25412636389956
"epsilon = 0.1  uniform",3.75693258130923,0.948769403621554,3.85536967078224,0.888391174376011,3.75693258130923
"epsilon = 0.1  uniform",3.17596505628899,0.58458391809836,2.37518643494695,1.26421372406185,3.17596505628899
"epsilon = 0.1  uniform",3.92196508357301,0.486385067924857,0.164731976110488,0.668628073763102,3.92196508357301
"epsilon = 0.1  uniform",3.34231320768595,2.09025900810957,7.11038903566077,0.424940942320973,3.34231320768595
"epsilon = 0.1  uniform",3.78539651166648,1.06409810250625,2.28263372788206,1.65750824147835,3.78539651166648
"epsilon = 0.1  uniform",3.692828041967,0.671146924141794,1.66641471209005,0.80291019519791,3.692828041967
"epsilon = 0.1  uniform",2.18491398496553,0.95744447549805,2.98949223710224,0.372240145225078,2.18491398496553
"epsilon = 0.1  uniform",2.79732857365161,0.0220964616164565,2.65164244221523,1.18397435871884,2.79732857365161
"epsilon = 0.1  uniform",2.63415859080851,0.564326071180403,7.18841875903308,0.57094716001302,2.63415859080851
"epsilon = 0.1  uniform",3.55162729043514,1.18447011336684,9.47092444170266,0.564593763556331,3.55162729043514
"epsilon = 0.1  uniform",2.37999618286267,0.488388803787529,6.40043965773657,2.06922857090831,2.37999618286267
"epsilon = 0.1  uniform",2.50851020449772,0.266506464686245,8.08662765659392,0.186619579326361,2.50851020449772
"epsilon = 0.1  uniform",2.66473761294037,0.829949036706239,9.82332949526608,0.998189451638609,2.66473761294037
"epsilon = 0.1  uniform",3.37853452190757,2.19215918798,7.34438631916419,0.274139090906829,3.37853452190757
"epsilon = 0.1  uniform",3.55346245924011,1.29410017747432,1.99594094417989,0.292442559730262,3.55346245924011
"epsilon = 0.1  uniform",2.89642511634156,1.83133873390034,6.9540325528942,0.271540097892284,2.89642511634156
"epsilon = 0.1  uniform",3.07820961810648,0.57275251718238,0.952487064059824,0.314439495559782,3.07820961810648
"epsilon = 0.1  uniform",2.33453743392602,0.24468322750181,2.2932525514625,1.91184602910653,2.33453743392602
"epsilon = 0.1  uniform",2.30595128145069,0.664111014921218,5.43001166312024,1.15229611750692,2.30595128145069
"epsilon = 0.1  uniform",2.72018166724592,0.729590191040188,2.95210485579446,0.406883461400867,2.72018166724592
"epsilon = 0.1  uniform",2.80120215145871,0.350854971911758,6.72974402783439,0.0257366173900664,2.80120215145871
"epsilon = 0.1  uniform",2.37112240865827,0.762939229607582,2.29517471278086,0.389232819434255,2.37112240865827
"epsilon = 0.1  uniform",2.90012263925746,1.10641836887226,2.46695678681135,0.90464782435447,2.90012263925746
"epsilon = 0.1  uniform",2.71582728717476,0.765537286642939,8.09717081487179,0.946571899112314,2.71582728717476
"epsilon = 0.1  uniform",2.99797544023022,0.524293924681842,3.33638702286407,0.586978737264872,2.99797544023022
"epsilon = 0.1  uniform",3.6365736881271,0.398956609424204,2.81969872536138,1.72739786095917,3.6365736881271
"epsilon = 0.1  uniform",2.49804499559104,1.52380229672417,5.75811766786501,0.6311972043477,2.49804499559104
"epsilon = 0.1  uniform",2.77088633738458,1.68542210245505,4.35033725574613,1.60626270342618,2.77088633738458
"epsilon = 0.1  uniform",3.17950652213767,0.571596538648009,3.35992422187701,0.580297615379095,3.17950652213767
"epsilon = 0.1  uniform",2.09660834167153,0.981166623532772,2.24527357378975,0.618707004468888,2.09660834167153
"epsilon = 0.1  uniform",2.57816367782652,0.434973100200295,1.11741799628362,1.60657877568156,2.57816367782652
"epsilon = 0.1  uniform",3.25003001373261,2.61433800682425,6.30146582378075,0.890531886834651,3.25003001373261
"epsilon = 0.1  uniform",2.46469479519874,0.85277876118198,2.90246326476336,1.92094393773004,2.46469479519874
"epsilon = 0.1  uniform",3.89242362696677,0.847636491525918,2.67362048150972,1.36169986100867,3.89242362696677
"epsilon = 0.1  uniform",3.56525486567989,0.620987387374043,8.08465328998864,1.7458349140361,3.56525486567989
"epsilon = 0.1  uniform",2.78325268533081,0.786765916272998,1.18207100545987,1.41116351354867,2.78325268533081
"epsilon = 0.1  uniform",2.47076427564025,1.16060779895633,1.45543376216665,0.98708682693541,2.47076427564025
"epsilon = 0.1  uniform",3.37277881335467,1.61896557779983,2.83981967717409,1.15533478325233,3.37277881335467
"epsilon = 0.1  uniform",2.72475093835965,0.512516151648015,9.59874696563929,1.07044845586643,2.72475093835965
"epsilon = 0.1  uniform",2.30982088716701,0.510776517912745,3.09002397814766,1.1038505891338,2.30982088716701
"epsilon = 0.1  uniform",3.73766375472769,1.65016208775342,5.00358660472557,0.801816997118294,3.73766375472769
"epsilon = 0.1  uniform",3.06720589287579,1.26439635874704,6.40807725256309,0.00567786162719131,3.06720589287579
"epsilon = 0.1  uniform",3.10050466330722,1.46927815629169,8.8056282652542,0.620032262522727,3.10050466330722
"epsilon = 0.1  uniform",3.13461056677625,0.439246364403516,2.29975744849071,1.02915782714263,3.13461056677625
"epsilon = 0.1  uniform",2.80177725711837,0.738427538890392,0.768706821836531,0.372898334171623,2.80177725711837
"epsilon = 0.1  uniform",3.33603765349835,1.60698813619092,2.41520928684622,1.16266547469422,3.33603765349835
"epsilon = 0.1  uniform",3.88760570669547,0.636868695728481,0.537701146677136,1.12017614068463,3.88760570669547
"epsilon = 0.1  uniform",3.04106161231175,1.1203271895647,2.47294985922053,1.63902115775272,3.04106161231175
"epsilon = 0.1  uniform",2.67315537203103,0.494549716822803,3.3163767401129,0.596071481704712,2.67315537203103
"epsilon = 0.1  uniform",2.81489934306592,1.19351271539927,0.123699917457998,0.630315849557519,2.81489934306592
"epsilon = 0.1  uniform",2.78918680734932,0.337340419646353,4.23657570034266,1.64314174093306,2.78918680734932
"epsilon = 0.1  uniform",2.99910670146346,0.50879895221442,6.692240673583,1.31037605460733,2.99910670146346
"epsilon = 0.1  uniform",3.01709426101297,0.214067960623652,2.48737916117534,1.18534781271592,3.01709426101297
"epsilon = 0.1  uniform",2.66851109685376,0.724203111603856,9.18290332891047,0.168478095438331,2.66851109685376
"epsilon = 0.1  uniform",2.59531462565064,1.60757699748501,7.77254397515208,0.106901447288692,2.59531462565064
"epsilon = 0.1  uniform",3.20138519629836,0.670092387590557,3.70704494882375,0.187568101100624,3.20138519629836
"epsilon = 0.1  uniform",2.25644474849105,0.391021326649934,2.53436980536208,0.900465773884207,2.25644474849105
"epsilon = 0.1  uniform",3.80572744878009,1.06083929305896,0.793158267624676,0.0175674702040851,3.80572744878009
"epsilon = 0.1  uniform",2.7133927680552,0.561695897486061,2.83968461677432,0.507330521941185,2.7133927680552
"epsilon = 0.1  uniform",3.28699382022023,0.976725677028298,5.36700816592202,0.509553200099617,3.28699382022023
"epsilon = 0.1  uniform",2.53250084118918,0.75461414642632,1.37870999285951,1.1528862058185,2.53250084118918
"epsilon = 0.1  uniform",3.24360622791573,1.74948471598327,4.98467879369855,0.241823480464518,3.24360622791573
"epsilon = 0.1  uniform",2.73135412950069,0.879402537830174,6.5532746212557,1.21510626748204,2.73135412950069
"epsilon = 0.1  uniform",2.93534689350054,1.5515430085361,2.32148522976786,0.857911547645926,2.93534689350054
"epsilon = 0.1  uniform",3.26032292563468,2.097706226632,2.57631785003468,0.0440736673772335,3.26032292563468
"epsilon = 0.1  uniform",3.257505830843,1.89060719683766,5.59409723384306,0.101101670879871,3.257505830843
"epsilon = 0.1  uniform",2.94762867502868,1.1643142066896,3.65674363449216,1.64596916176379,2.94762867502868
"epsilon = 0.1  uniform",2.86310144234449,0.814496790990233,4.71856617834419,0.447847256436944,2.86310144234449
"epsilon = 0.1  uniform",3.4019139315933,0.994261994492263,1.34074876550585,0.903510162606835,3.4019139315933
"epsilon = 0.1  uniform",2.27656019153073,0.942493886686862,3.26526339864358,0.582215215545148,2.27656019153073
"epsilon = 0.1  uniform",3.79905627807602,1.9929883047007,2.84042924409732,0.437840700615197,3.79905627807602
"epsilon = 0.1  uniform",3.66610260680318,1.69188919477165,5.79769449541345,0.469904656056315,3.66610260680318
"epsilon = 0.1  uniform",3.01045886706561,0.626419291365892,8.7912466796115,0.478049265220761,3.01045886706561
"epsilon = 0.1  uniform",2.22510339925066,0.779848508536816,2.38332639215514,0.68587246350944,2.22510339925066
"epsilon = 0.1  uniform",3.85746145620942,1.14397671772167,3.01782407332212,1.03422112995759,3.85746145620942
"epsilon = 0.1  uniform",3.23541418649256,1.63807788165286,6.01901649497449,0.313694048672915,3.23541418649256
"epsilon = 0.1  uniform",2.20731758046895,1.39449506765231,3.37650245754048,1.12685417057946,2.20731758046895
"epsilon = 0.1  uniform",3.80630375351757,0.905543370172381,2.95607626903802,0.687798331491649,3.80630375351757
"epsilon = 0.1  uniform",2.94903618050739,0.762685080990195,9.38579698791727,1.23319888021797,2.94903618050739
"epsilon = 0.1  uniform",2.40158378845081,0.121498911175877,0.334974285215139,1.19394497945905,2.40158378845081
"epsilon = 0.1  uniform",2.90794419357553,0.909975259564817,8.86335415532812,0.602490836754441,2.90794419357553
"epsilon = 0.1  uniform",2.91302492143586,0.502700163051486,1.25665585044771,0.565741492900997,2.91302492143586
"epsilon = 0.1  uniform",2.88437796058133,0.673539892304689,8.33588532172143,0.420150982681662,2.88437796058133
"epsilon = 0.1  uniform",3.44383671879768,0.282216519117355,2.53058007685468,1.05599796865135,3.44383671879768
"epsilon = 0.1  uniform",2.61000769678503,0.540268796030432,3.54003971675411,0.828483283985406,2.61000769678503
"epsilon = 0.1  uniform",3.67848527850583,0.974106611683965,2.17661160277203,0.476036055479199,3.67848527850583
"epsilon = 0.1  uniform",3.44725587405264,1.67378446552902,0.0594311929307878,0.182216127868742,3.44725587405264
"epsilon = 0.1  uniform",2.26836324669421,1.16252961102873,1.19053724221885,0.489046210423112,2.26836324669421
"epsilon = 0.1  uniform",3.83249140577391,1.4757655095309,8.56179082533345,0.533239883370697,3.83249140577391
"epsilon = 0.1  uniform",2.5452123163268,0.242602988146245,0.0801192643120885,0.351232935208827,2.5452123163268
"epsilon = 0.1  uniform",2.82928386470303,1.36218119645491,0.87462620344013,0.284168738871813,2.82928386470303
"epsilon = 0.1  uniform",2.68648287979886,0.375157669186592,2.41231470601633,2.21079093171284,2.68648287979886
"epsilon = 0.1  uniform",2.95608873246238,1.7905335011892,2.55458122584969,0.0709568639285862,2.95608873246238
"epsilon = 0.1  uniform",3.51371273165569,0.668594343587756,2.72311417618766,0.00991479028016329,3.51371273165569
"epsilon = 0.1  uniform",2.49435613164678,0.709021971561015,0.640845026355237,0.77794200507924,2.49435613164678
"epsilon = 0.1  uniform",2.40505536319688,1.10090116970241,4.79582571890205,0.937664059456438,2.40505536319688
"epsilon = 0.1  uniform",2.90326165268198,1.31607524352148,3.59013701090589,0.365094903390855,2.90326165268198
"epsilon = 0.1  uniform",3.01839710911736,0.665347622707486,2.79641958186403,0.570336657110602,3.01839710911736
"epsilon = 0.1  uniform",2.79110744828358,1.13926674704999,3.50592423696071,0.633689360693097,2.79110744828358
"epsilon = 0.1  uniform",2.79206068255007,0.0506813381798565,1.31698581855744,1.35866734199226,2.79206068255007
"epsilon = 0.1  uniform",2.77343391673639,1.08833989594132,5.89521086774766,1.70118449721485,2.77343391673639
"epsilon = 0.1  uniform",2.6618011877872,0.837767040356994,0.44468448497355,0.667806845158339,2.6618011877872
"epsilon = 0.1  uniform",2.65477529726923,0.830801939591765,9.5211971970275,0.13498195214197,2.65477529726923
"epsilon = 0.1  uniform",2.96314190374687,2.34836288960651,6.20506572304294,0.300353670027107,2.96314190374687
"epsilon = 0.1  uniform",2.81835716683418,1.46931457100436,9.76372188422829,1.44934465177357,2.81835716683418
"epsilon = 0.1  uniform",3.43459529336542,1.69017242733389,2.27092149434611,0.232299969065934,3.43459529336542
"epsilon = 0.1  uniform",3.33384541096166,2.0540423411876,2.17395395739004,0.457832422107458,3.33384541096166
"epsilon = 0.1  uniform",3.76745237503201,1.91518445266411,2.32283811084926,0.543710056226701,3.76745237503201
"epsilon = 0.1  uniform",2.95867705950513,1.56970359152183,4.34659031452611,1.27354895230383,2.95867705950513
"epsilon = 0.1  uniform",2.91734186699614,1.15268869325519,3.01235849270597,1.07387429336086,2.91734186699614
"epsilon = 0.1  uniform",2.76824485976249,2.351457150653,4.22761243768036,0.0285410741344094,2.76824485976249
"epsilon = 0.1  uniform",3.38727750815451,0.82276176661253,9.19922722270712,1.0081303701736,3.38727750815451
"epsilon = 0.1  uniform",2.86313506774604,0.0256044766865671,0.00486231874674559,0.765392824541777,2.86313506774604
"epsilon = 0.1  uniform",3.34441839251667,1.72772060614079,1.89634678186849,1.08084961771965,3.34441839251667
"epsilon = 0.1  uniform",3.09923041844741,0.297201699577272,9.01872275397182,0.723762710113078,3.09923041844741
"epsilon = 0.1  uniform",2.58990647504106,1.2337165675126,7.83454254968092,1.04588367277756,2.58990647504106
"epsilon = 0.1  uniform",3.10539102647454,0.897836675867438,2.58422879502177,0.973215571139008,3.10539102647454
"epsilon = 0.1  uniform",3.85509188054129,1.04913244955242,1.0419974476099,0.841469003353268,3.85509188054129
"epsilon = 0.1  uniform",3.56542228721082,1.24644475290552,5.88735247496516,0.488570916932076,3.56542228721082
"epsilon = 0.1  uniform",3.19125484442338,2.11940468521789,3.91984545392916,0.0620743166655302,3.19125484442338
"epsilon = 0.1  uniform",3.25244151288643,0.504257862921804,5.62220292631537,0.914510432630777,3.25244151288643
"epsilon = 0.1  uniform",3.23865386657417,1.1107065458782,1.24588877195492,0.703647818882018,3.23865386657417
"epsilon = 0.1  uniform",3.05467962287366,0.583290178328753,2.12106853025034,0.573491624090821,3.05467962287366
"epsilon = 0.1  uniform",3.76171792158857,1.4177646744065,4.16007971856743,0.547600733116269,3.76171792158857
"epsilon = 0.1  uniform",3.04162106243894,0.551202178467065,1.80871462449431,0.58793320087716,3.04162106243894
"epsilon = 0.1  uniform",2.50941467937082,0.71780726313591,2.22994652343914,1.03100648149848,2.50941467937082
"epsilon = 0.1  uniform",2.97908397158608,0.96072267042473,6.427786371205,1.61695810034871,2.97908397158608
"epsilon = 0.1  uniform",2.85642564296722,0.331005416810513,7.5146595435217,0.169603393878788,2.85642564296722
"epsilon = 0.1  uniform",3.26196301029995,0.400038342922926,0.225899855140597,1.5005757054314,3.26196301029995
"epsilon = 0.1  uniform",2.75352793512866,0.478012145031244,1.72643952304497,0.375572920311242,2.75352793512866
"epsilon = 0.1  uniform",2.39427361870185,1.34920709533617,1.80646302644163,0.612179497256875,2.39427361870185
"epsilon = 0.1  uniform",3.14455354586244,1.97267329087481,4.68652534997091,0.869033427443355,3.14455354586244
"epsilon = 0.1  uniform",3.44426241703331,1.94579019444063,3.23367974953726,0.0775659107603133,3.44426241703331
"epsilon = 0.1  uniform",2.9579771286808,0.734117613174021,1.57899369951338,0.045105570461601,2.9579771286808
"epsilon = 0.1  uniform",3.40023715980351,2.22041040658951,2.55187893984839,0.405406118370593,3.40023715980351
"epsilon = 0.1  uniform",2.46697030728683,0.882417070679367,0.472485339269042,0.954067667480558,2.46697030728683
"epsilon = 0.1  uniform",2.5116961216554,0.841896613128483,0.809192208107561,0.0169390719383955,2.5116961216554
"epsilon = 0.1  uniform",3.01563987974077,1.89485660288483,4.4761232053861,0.320313307456672,3.01563987974077
"epsilon = 0.1  uniform",3.38680966058746,0.692382520064712,9.54529002541676,0.295885491650552,3.38680966058746
"epsilon = 0.1  uniform",3.36387508083135,1.29879198037088,4.10172250354663,1.08242056099698,3.36387508083135
"epsilon = 0.1  uniform",2.78072308050469,1.07651222730055,7.44992923224345,1.203052632045,2.78072308050469
"epsilon = 0.1  uniform",2.32191944727674,0.451193384360522,2.94223989592865,0.244673357810825,2.32191944727674
"epsilon = 0.1  uniform",3.46716379048303,0.717931725084782,3.35975441616029,1.54955458128825,3.46716379048303
"epsilon = 0.1  uniform",2.200165996328,1.53064872836694,9.36564600560814,0.733752427622676,2.200165996328
